barcode,energy,sodium,sugars,fat,
3564707087605,490,0.04,11,3,
3564707087643,488,0.039370079,8.9,6.3,
3564707087704,544,0.069,15,4,
3564707087742,382,0.039370079,12,3.1,
3564707087919,410,0.029527559,12.1,0,
3564707087957,478,0.039370079,16.4,3.5,
3564707088435,1530,0.455,4,19,
3564707088848,800,0.006,38,0,
3564707088886,380,0.029527559,12.6,2.7,
3564707089029,237,0.003937008,11,0.3,
3564707089128,95,0.215,1.5,1,
3564707089357,1450,0.673,1,2.5,
3564707090162,952,0.147637795,1,17,
3564707090773,1580,0.004,18,8.5,
3564707091053,800,19.7,13,4.5,
3564707091121,130,0.01,1,0,
3564707091268,221,0.001181102,11,0.1,
3564707091541,2150,0.16,0,58,
3564707091701,738,0.622047244,0.5,1.1,
3564707091749,1867,0.275590551,31,22,
3564707091756,1560,0.019685039,1,1,
3564707091848,2320,0.43,0.5,36,
3564707091855,2303,0.42519685,0.1,37.3,
3564707091879,245,0.003149606,11.6,0.2,
3564707092098,760,0.059055118,20.3,7.5,
3564707092357,530,0.04,10,6,
3564707092661,1100,0.44488189,0.5,21,
3564707093002,380,0.17,4,2.5,
3564707093354,1905,0.728346457,3,19.6,
3564707093484,940,0.37007874,4.7,6.8,
3564707093521,1785,0.528,27.6,23.8,
3564707093590,1731,0.472440945,3.9,9.8,
3564707095211,190,0.002,11,0,
3564707095259,209,0.003937008,9.1,0,
3564707095297,228,0.003937008,11,0,
3564707095334,430,0.004,24,0,
3564707095532,204,0.00394,11,0,
3564707095570,134,0.070866142,7.2,0,
3564707095723,154,0.003937008,0.7,1.8,
3564707095730,240,0.045,5,2,
3564707095747,216,0.041338583,3.5,2,
3564707095945,279,0.033464567,5.5,3,
3564707095983,193,0.05,4.8,1.55,
3564707096027,134,0.05,4.8,0,
3564707096065,269,0.05,4.8,3.6,
3564707096072,268,0.049212598,1.32,0,
3564707097888,1213,0.708661417,0.8,0,
3564707098588,703,0.039370079,3.4,15,
3564707098694,151,0.050393701,0.7,1.8,
3564707098816,303,0.001968504,14.4,0.4,
3564707098892,250,0.303149606,3.3,3.8,
3564707098908,1010,0.02,40,0,
3564707098915,1000,0.054,49,1.5,
3564707099479,1027,0.003937008,58,0.5,
3564707099516,1029,0.003149606,58,0.2,
3564707100229,1613,0.177165354,0.5,30.5,
3564707100410,2270,0.089,56,32,
3564707100427,2231,0.003149606,49,32,
3564707101141,201,0.003937008,10.7,0.1,
3564707101349,1347,0.184251969,68.3,0,
3564707101608,1579,0.004330709,2.1,8.5,
3564707101981,1103,0.452755906,2.9,6,
3564707102056,1600,0.007,0.5,2,
3564707102094,2040,0.000787402,2.6,2.5,
3564707102322,100,0.21,1,0.4,
3564707102513,1692,0,99.5,0,
3564707103190,2009,0.548,28.3,19.7,
3564707103237,1500,0.00984252,3.5,1.5,
3564707103244,1437,0.00984252,3.5,2,
3564707103251,712,0.050393701,2.5,15.7,
3564707103978,1493,1.456692913,0,31.7,
3564707104104,2940,0.653543307,1.4,77.7,
3564707104258,411,0.003937008,14,0.5,
3564707104296,1630,0.019685039,29.1,5.9,
3564707104302,1721,0.019685039,30.1,9.8,
3564707104609,1920,0.208661417,31.3,15.5,
3564707104920,2186,0.066929134,52,29,
3564707104999,238,0.003937008,10.5,0.3,
3564707105675,180,0.032677165,5,1.2,
3564707105712,240,0.032677165,4.7,1.3,
3564707105798,1774,0.830708661,3.6,14.6,
3564707105835,1890,0.751968504,2,19.7,
3564707105873,2050,0.007874016,19.7,23,
3564707105910,1669,0.003937008,20.8,1.7,
3564707106665,226,0.019685039,2.4,1.3,
3564707107181,290,0.001181102,13.2,0.5,
3564707107921,376,0.039370079,11.9,2.9,
3564707108003,499,0.051181102,4.3,9.1,
3564707108089,1360,0.007874016,80,0,
3564707108300,368,0.208661417,3.7,0.9,
3564707108737,1876,0.251968504,29.2,16.1,
3564707109581,189,0.011811024,10.1,0,
3564707109598,156,0.011811024,7.6,0,
3564707109604,179,0.011811024,8.2,0,
3564707109628,80,0.157480315,3,0,
3564707109635,200,0.003937008,11,0,
3564707109888,1909,0.186614173,29.9,15.5,
3564707109925,1934,0.204330709,32,15.6,
3564707110396,854,0.472440945,0.5,0,
3564707111546,1927,0.74015748,1.9,20.2,
3564707111669,127,0.236220472,2.5,1,
3564707112277,176,0.216535433,2.3,1.8,
3564707112284,146,0.216535433,2.3,1.8,
3564707112758,1152,0.866141732,0.7,23,
3564707113168,1621,0.019685039,2.5,0.3,
3564707115322,1913,0.051181102,38,26,
3564707115872,2046,0.078740157,25,0,
3564707115926,1590,0.748031496,1.9,0.8,
3564707999557,631,1.448818898,0.5,6.8,
3564707999625,1393,0.137795276,48,1,
3564709000008,1570,0.031496063,2.9,40,
3564709000114,136,0.006692913,8,0,
3564709000169,2232,0.187007874,25.2,27.3,
3564709000183,1970,0,0,18,
3564709000190,1970,0,0,18,
3564709000206,1864,0.00984252,47,17,
3564709000237,585,1.57480315,1,13.9,
3564709000244,1552,0.047244094,2.6,5,
3564709000268,1580,0,0,5,
3564709000343,1320,0,0,26,
3564709000374,0,0,0,0,
3564709000664,1146,0.275590551,20.3,7.4,
3564709000671,1022,0.591,0.5,20,
3564709000879,466,0.401574803,0.2,4.2,
3564709000923,1139,0.357480315,0.5,22,
3564709001043,2840,0.003937008,3,63.8,
3564709001081,1371,0.665354331,0.2,29.8,
3564709001173,1322,1.02,0.5,28,
3564709001524,1414,0.885826772,0,0,
3564709001579,2025,0.19015748,25.3,18.6,
3564709001692,1552,0.047244094,2.6,5,
3564709001777,1322,1.02,0.5,28,
3564709001876,2094,0.137795276,33,24,
3564709002033,1253,0.433,0.2,25,
3564709002736,197,0.003937008,9.8,0.1,
3564709005157,2010,0.213779528,34.7,16.9,
3564709005485,1507,1.377952756,0,32,
3564709005997,1179,0.590551181,1.3,23,
3564709006185,813,0.007874016,38.1,0.3,
3564709006369,3054,0.031496063,0.5,82,
3564709006437,1336,0.562992126,0,26,
3564709007113,1464,0.036614173,0.8,0,
3564709007236,1795,0.160629921,48.3,13.1,
3564709007700,1580,0,0,4,
3564709008707,896,1.141732283,1.4,17.5,
3564709008868,2210,0.433070866,20,29,
3564709010236,506,0.334645669,5,7,
3564709014845,839,0.007086614,47.1,0.1,
3564709014920,887,0.009055118,48.3,0.1,
3564709014968,883,0.00984252,48.9,0.1,
3564709015002,1001,0.003149606,51.9,0.1,
3564709015125,1197,0.748031496,2.9,11.6,
3564709015248,422,0.039370079,4.1,7.4,
3564709015286,866,0.007874016,47.5,0.1,
3564709015361,1000,0.003937008,55.5,0,
3564709015408,1514,0.409448819,13.3,13.8,
3564709015446,1561,0.35,12.8,15.1,
3564709016856,883,1.472440945,0.5,12,
3564709016917,0,0,0,0,
3564709017280,669,0.369291339,0.5,8.7,
3564709017327,1552,0.047244094,2.6,5,
3564709017907,664,0,0,8.7,
3564709019864,1480,1.102362205,0.7,31.5,
3564709019871,1296,0.657480315,2,27.1,
3564709020457,1603,1.696850394,1,30,
3564709020556,1788,0.204724409,36.3,22.7,
3564709021249,1231,0.543,0,25,
3564709021416,799,0.31496063,0.2,0,
3564709022437,133,0.003937008,7.8,0,
3564709022918,858,0.007874016,48.4,0,
3564709022925,865,0.007086614,48.1,0.1,
3564709022932,1136,0.007874016,50.3,5.5,
3564709023489,1684,0.433070866,0.2,37,
3564709029160,688,0.433070866,0,1,
3564709029672,3109,0.00984252,0,0,
3564709030531,1496,0.393700787,12.7,13.1,
3564709030647,933,2.153543307,0.4,12.2,
3564709031224,1199,0.515748031,3.3,13.1,
3564709031736,1055,0.591,0.5,23,
3564709031958,1057,2.066929134,0.3,14.5,
3564709035963,0,0,0,0,
3564709040615,1078,2,0.5,15.2,
3564709040875,570,1.2,0,4,
3564709040912,1753,0.275590551,27,9,
3564709040998,1819,0.11023622,30,13,
3564709041070,887,0.393700787,1.6,12.5,
3564709041117,1075,0.417322835,1.1,0,
3564709041155,1480,0,0,0.5,
3564709041247,1758,1.771653543,1.4,33.9,
3564709041438,1174,0.511811024,1.2,22,
3564709041728,1661,0.393700787,0.5,0,
3564709041803,1056,0.964566929,1,22.7,
3564709041841,768,0.956692913,1.1,13.6,
3564709042039,669,0.369291339,0.5,8.7,
3564709042602,651,2.440944882,1.8,12,
3564709042640,596,2.047244094,2.4,9.6,
3564709042763,698,1.57480315,0.4,10.4,
3564709042800,1552,0.047244094,0.6,5,
3564709042848,1552,0.047244094,2.6,5,
3564709042923,833,1.141732283,0.7,0,
3564709042961,2064,0.267716535,27.4,29.1,
3564709043005,848,0.005905512,46.7,0.1,
3564709043555,986,0.598425197,0.2,18,
3564709045481,1556,0.334645669,16,0,
3564709047393,905,0.377165354,1.9,12.7,
3564709047942,813,0.007874016,38.1,0.3,
3564709048918,1161,0.649606299,0.5,22,
3564709049052,1093,2.11,0.1,18,
3564709050638,2247,0.511811024,0.4,56,
3564709051017,222,0.417,0.5,2.5,
3564709051659,2980,0.787401575,0.5,80,
3564709051727,669,0.590551181,0.5,12,
3564709051765,665,0.590551181,0.5,12,
3564709052014,1532,0.379133858,9.7,14.4,
3564709052519,733,0.440944882,0.5,9.5,
3564709052557,616,0.37007874,0.7,7.6,
3564709052595,619,0.452755906,0.3,7.6,
3564709053141,670,0,0,6.5,
3564709053189,660,0,0,6.5,
3564709053226,2160,0,0,26,
3564709053462,445,0.050393701,14.3,2.6,
3564709054421,549,0.409448819,0.5,4.4,
3564709158884,446,0.515748031,0.4,8.1,
3564709159379,509,0.515748031,0.1,10,
3564709160405,1552,0.047244094,2.6,5,
3564709160603,1448,0.160629921,44.4,0,
3564709161488,454,0.296456693,4.1,7.9,
3564709161525,385,0.44488189,6.7,6.3,
3564709161723,2066,0.131889764,29,21.7,
3564709162553,1161,0.00511811,0.7,0.4,
3564709163567,1514,0.409448819,13.3,13.8,
3564709163871,1941,0.543307087,24.1,28.5,
3564709164601,1169,0.728346457,0.3,24.1,
3564709164915,1664,0.001968504,68.4,0.3,
3564709165479,700,0.397637795,1.7,10.5,
3564709165622,849,0.003937008,44,0.5,
3564709165899,2087,0.127165354,34.2,21.4,
3564709165936,1360,0.00984252,80,0,
3564709165974,1326,0.00984252,77,0.5,
3564709166018,1251,0.00984252,74,0,
3564709166834,3448,0,0,91.6,
3564709167305,1708,1.181102362,1.7,4.7,
3564709169231,1787,0.551181102,61.9,0,
3564709170176,678,0.433070866,0,1,
3564709170572,444,0.334645669,0.5,3.8,
3564709170893,568,0.201968504,27.7,0.4,
3564709171234,433,0.00511811,20.4,0,
3564710027056,96,0.039370079,3,0.4,
3564710427246,820,0.003937008,46,0.5,
3564884013633,2082,0.188976378,19.5,23.3,
3564884017280,1796,0.011811024,77.3,10,
3564980100008,1,0.01,0.25,0.01,
3564980130005,184,0.01,12,0,
3565280000043,1653,2.913385827,1.2,0,
3565280001033,755,1.062992126,0,18,
3565300000848,771,0.787401575,0.2,17.3,
3565840104006,2254,0.708661417,0,47,
3567500070102,1446,0.448818898,0.9,15.2,
3567500070201,1557,0.4,0,17.5,
3567640105009,1886,0.279133858,21.9,12,
3567747050110,1004,0.018110236,22.9,5.3,
3567747050127,1363,0.033858268,23.5,10.1,
3567747050134,1371,0.059685039,28,12.1,
3567747050141,2117,0.049094488,32.2,28.3,
3567747050165,949.7,0,0,8.3,
3567747050226,1054,0.187007874,21.2,10,
3567747050257,905,0.187007874,21.3,8.7,
3567747050264,945,0.170984252,19.4,9,
3567747050516,1569,0.082677165,56.3,0,
3567891160055,324,0.236220472,0,1.5,
3567891170054,372,0.13,0.1,1.8,
3569080000050,1226,0,0,15.4,
3569080000241,825,0,0,7,
3569080000258,1092,0,0,11,
3569080000265,949,0,0,10,
3569080000449,1258,0,0,17,
3569880000311,2590,0.00372,3.62,53.55,
3571090000401,411,0.228346457,0.7,1.9,
3571090000432,352.6,0.228346457,0.4,0.3,
3571320028540,438,0.748031496,1.8,2.7,
3571320072321,950,0.708661417,0.7,14.9,
3571320535642,881,0.472440945,2.3,14.1,
3571320750571,822,0.63,1,14.7,
3571374911409,2075,0.007874016,48.2,25.7,
3571374921408,2075,0.007874016,48.2,25.7,
3571375932250,1138,0.051181102,24.1,7,
3571377092501,1568,0.027559055,33.5,20.5,
3571379811001,2001,1.035433071,4.8,22.8,
3571379821000,1937,1.039370079,5.5,20.9,
3571492190007,586,0.188976378,0.2,8.2,
3571492510003,637,0.405511811,0.1,6.8,
3571492670004,137,0.148031496,1.9,8.6,
3571495040040,1182,0.586614173,3.2,14.6,
3571495110026,802,0.236220472,1.9,10.1,
3572170373002,695,0.460629921,1,4,
3572731117045,1591,0.015,35,1.2,
3572731547026,2058,0.21,0,23,
3574980094672,123,0.027559055,5.1,0.2,
3576143000612,780.3,1.417322835,0.2,10.5,
3576280104280,1468,0.590551181,0.5,34,
3576280232150,937,0.307086614,3.6,13.6,
3576280391741,1262,0.511811024,3.6,15,
3576280630666,434,0.216535433,2.2,5.4,
3576280630826,447,0.303149606,3.2,6.2,
3576280830462,793,0.204724409,1.8,12.6,
3576281102315,1372,0.62992126,1.3,31.8,
3576285653011,334,0.393700787,0.5,1.6,
3576560003005,681,0.62992126,0.1,12.9,
3576560004002,681,0.62992126,0.1,12.9,
3576560005009,681,0.62992126,0.1,12.9,
3576560008000,681,0.62992126,0.1,12.9,
3576560009007,749,0.724409449,0.1,15.8,
3576560100001,681,0.63,0.1,12.9,
3576560300005,681,0.62992126,0.1,12.9,
3576560500009,604,0.61,0.1,11.6,
3576560800000,164,0.64,0.1,12.9,
3576562130006,761,0.066929134,0.2,17,
3576566003009,775.8,0.440944882,0.16,13.38,
3576566004006,867,0.031496063,0.7,13.1,
3576566005003,794,0.381889764,0.6,11.9,
3576663001281,2025,0.188976378,41.1,28,
3577060100027,1752,0.01,4.4,18,
3577060100058,1749,0.885826772,1.2,19,
3577060101017,1788,0.984251969,1.1,20.7,
3577060101789,1695,0.94488189,50.5,0,
3577390200015,682,1.57480315,0,9.8,
3577390200046,690,1.89,0.1,10.5,
3578030002013,803,1.01,0.4,11.6,
3578030002112,620,1.16,0.1,6,
3578030002617,702,1.05,0.5,8.3,
3578802000100,1594,0.369,0,16.6,
3578802000230,1680,0.313,0,16.8,
3578840000049,594,0.44,0,0,
3578840000582,368,0.04,8,3,
3578840001398,535,0.3,0,4.8,
3578840003309,628,0.44,0,9.45,
3578960044404,531,1.299212598,0.2,0,
3579260039060,1922,1.732283465,1.1,39,
3580240901024,1904,0.031496063,47,0,
3580280710051,2166,0.039370079,43,26,
3580280745213,2432,0.31496063,22.2,39.4,
3580280745688,2075,0.318897638,55.5,26,
3580280745725,1903,0.086614173,55,20.3,
3580280748214,1527,0.322834646,12,0,
3580280748238,1754,0.318897638,11,23,
3580280748245,1356,0.393700787,12.5,8.6,
3580280748283,490,0.11023622,3.5,4.2,
3580280775227,1039,0.196850394,41,28,
3580280775326,925,0,54,0.1,
3580280775340,952,0,53,0.2,
3580280775357,956,0,55.4,0.2,
3580280775388,956,0,55.4,0.2,
3580281010068,1508,0.003149606,1.7,1.4,
3580281010075,1481,0.001968504,1.8,1.2,
3580281020081,1630,0.118110236,0.7,3.2,
3580281020098,1630,0.125984252,0.2,0.8,
3580281020104,2041,0.05511811,24.7,24.3,
3580281030028,1492,0.003937008,0.8,2.1,
3580281030035,1436,0.004,1.5,2.9,
3580281030042,1507,0.003937008,0.7,2.4,
3580281040058,1596,0.011811024,2,0.6,
3580281040102,1483,0.62992126,3.5,2,
3580281040355,1596,0.011811024,2,0.6,
3580281042052,1453,0.003937008,2,1.3,
3580281070055,411,0.003937008,0.1,0.2,
3580281070154,411,0.003937008,0.1,0.2,
3580281075029,530,0.007874016,0.9,1.9,
3580281205518,1199,0.007874016,53.4,0.5,
3580281210123,2485,0,0,54,
3580281215357,2677,0.00394,4.1,49.6,
3580281215364,2577,0.003937008,4.1,49.6,
3580281223659,1395,0.003937008,63.3,0.4,
3580281232033,1630,0.008267717,57.2,11,
3580281232224,2635,0.011811024,2.6,57.4,
3580281270332,1261,0.05511811,67.4,0.1,
3580281282120,1485,0.003937008,65,0,
3580281325056,550,0.236220472,0.3,0.4,
3580281325858,487,0.236,0.3,0.5,
3580281330159,428,0.236220472,1.8,0.4,
3580281330555,433,0.003937008,0,0.7,
3580281330852,428,0.236220472,1.8,0.4,
3580281350058,430,0.236220472,2.9,0.4,
3580281355145,1426,0.02,10.7,6,
3580281355152,644,0.236220472,4.8,2.6,
3580281405055,1517,0.003937008,0.1,0.7,
3580281445051,1554,0.003937008,0.3,1,
3580281470053,1517,0.003937008,0.1,0.7,
3580281480052,1517,0.003937008,0.1,0.7,
3580281580110,2580,0.590551181,7.7,44.8,
3580281665107,454,0,0,10.7,
3580281665206,1225,0,0,30,
3580281665237,1354,2.362204724,0.6,34,
3580281665305,686,1.07480315,0,17.4,
3580281710036,145,1.811023622,0.2,0.6,
3580281715628,70,0.708661417,0.6,0.2,
3580281730058,266,1.97,0.1,1.5,
3580281740224,44,1.417322835,0.5,0.2,
3580281780039,836,1.181102362,0.02,21.2,
3580281780046,1222,1.338582677,0.04,29.3,
3580281784167,475,0.137795276,3.1,8.7,
3580281790403,681,2.397637795,1.8,10.7,
3580282110446,84,0.196850394,2.7,0.1,
3580282135142,143,0.019685039,4,0.2,
3580282205166,100,0.448818898,0,0,
3580282205203,83,0.393700787,1,0.5,
3580282213017,336,0.31496063,4.5,0.2,
3580282213055,341,0.31496063,1.6,0.5,
3580282227137,837,1.456692913,6.9,0,
3580282250074,169,0.197,6,0,
3580282260271,76,0.244094488,0.1,0.4,
3580282265030,142,0.157480315,2.5,0.9,
3580282280040,290,0.196850394,7,1.2,
3580282290179,695,0.622047244,1.4,15.6,
3580282816058,297,0.007874016,17,0,
3580282816201,791,0.019685039,2.4,19,
3580282816348,1162,0.114173228,0,1,
3580282816409,2059,0.070866142,42,0,
3580282816607,1383,0,0,1,
3580282930075,75,0.62992126,0,0,
3580282930082,184,0.708661417,4,0.2,
3580282930167,1268,0.787401575,0.7,5.3,
3580283112272,205,0.011811024,10.5,0.1,
3580283511150,209,0.003937008,12,0,
3580283511303,197,0.011811024,11,0,
3580283511426,192,0.011811024,11,0.5,
3580283512201,177,0.011811024,8.7,0.1,
3580283512218,413,0.023622047,22,0.2,
3580283512225,176,0.011811024,9.5,0,
3580283512256,222,0.011811024,12,0.2,
3580283512300,196,0.011811024,9.5,0.1,
3580283530021,146,0.003937008,8.6,0,
3580284315122,1094,0.5,3,1,
3580284550295,1873,0.393700787,0.1,47,
3583788295242,1749,0.188976378,28,0,
3583788318316,377,0.393700787,2.5,3,
3583788386674,43,0.019685039,0.5,0.5,
3583788390732,1394,0.035433071,64,0,
3583788390800,1382,0.035433071,63,0,
3583788390916,1406,0.043307087,65,0,
3583788390923,332,0.035433071,67,0,
3583788438021,1648,0.62992126,3,5.5,
3583788488705,1634,0.590551181,4.5,6.3,
3583788548393,1435,0,49,6.1,
3583788548416,1441,0.027559055,50,5.6,
3583788597605,92,0.05,5.4,0.1,
3583788616979,2095,0.315,27,24,
3583788625995,1382,0.035433071,63,0.5,
3583788626022,1392,0.0354,68,0.5,
3583788657385,1699,0.138,31,13,
3583788670117,1880,0.0984,41.2,16.8,
3583788734284,1570,0.118,34,2,
3583788734369,1527,0.157,7,1.4,
3583788734994,1627,0.217,32,6,
3583788735021,1744,0.12,26,12,
3583788735038,1759,0.188976378,28,12,
3583788735045,1636,0.177,28.5,6.9,
3583788736523,372,0.003937008,19,0,
3583788737001,1592,0.137795276,25,5.6,
3584381001094,259,0.984251969,0,1.2,
3584381001186,259,0.984251969,0,1.2,
3585510015449,1282,0.64,11.6,25.7,
3585510015456,682,0.62992126,2.9,15.8,
3585510017207,721,0.511811024,7.2,9.7,
3585510017214,498,0.472,6.3,4.8,
3585510017672,2340,0.984251969,4.1,61,
3585510017696,1700,0.787401575,5,41,
3585510021037,633,0.551181102,1.1,13.3,
3585510021044,1208,0.511811024,1.2,22.9,
3585510021150,539,0.511811024,8.1,8.9,
3585510021457,298,0.433070866,1,23.9,
3585510022119,1159,0.511811024,3.9,26,
3586410322118,360,0.094488189,0.5,0,
3586410323177,364,0.094488189,0.5,0.5,
3587100000132,325,0.039370079,40.5,6.4,
3587100000217,1619,0.003937008,33.8,0,
3587220000043,1477,0.393700787,25,11.5,
3587220000098,1410,0.433070866,11.5,11.6,
3587220000708,1480,0.37,14.9,12.9,
3587220000869,1752,0.354330709,15.1,21,
3587220001156,1535,0.393700787,19.2,13.9,
3587220001491,1331,0.511811024,8.8,7.9,
3587220001514,1269,0.275590551,24.8,9.6,
3587220001668,649,0.196850394,5.4,3.6,
3587220001910,1197,0.31496063,16.9,8.5,
3587220001996,1502,0.354330709,20,13.7,
3587220002054,1377,0.393700787,14.3,10.5,
3587220002245,1079,0.472440945,6,2.2,
3587220002252,1431,0.433070866,12,12.1,
3587220002269,1530,0.433070866,13.8,13.9,
3587220120505,1470,0.354330709,13.2,12.5,
3587220121502,1410,0.433070866,11.5,11.6,
3587220221509,1448,0.393700787,16.1,0,
3587220551507,1563,0.354330709,21.2,14.8,
3587221125271,1215,0.31496063,14.8,8.9,
3587221155278,1260,0.315,19.9,8.8,
3587221227609,1162,0.275590551,20.9,6.9,
3587222160509,1235,0.236220472,23.7,8.6,
3587222521508,1380,0.393700787,12,11.4,
3587226120547,1431,0.433070866,33.1,8.7,
3587226160352,1418,0.472440945,13.1,9.1,
3587228120361,1449,0.433070866,9.1,12.8,
3587228155363,1482,0.354330709,17.4,12.9,
3587361054066,1665,0.011811024,76.3,0,
3587361055735,1644,0,75,0,
3588400251965,2351,0.066929134,54.5,0,
3588400252481,1339,0,58,0,
3588400252917,2234,0.118110236,57.1,29.9,
3588400253686,2114,0,58.4,27,
3588400256595,1720,0.035433071,43.1,14.6,
3588400257394,2296,0.059055118,56,32,
3588400258032,1525,0.078740157,69,1,
3588400258063,1471,0.039370079,75,0,
3588570001971,2237,0.078740157,41.6,27.8,
3588570001988,2194,0.078740157,44.1,26.8,
3588570002695,2312,0.906,15.1,36,
3588570002770,1190,0.126,41.5,4.9,
3588570003524,2036,0.177165354,0,19.2,
3588570003821,1862,1.456692913,11,16.6,
3588570003944,1857,0.11023622,41.9,17.1,
3588735103755,979,0.003937008,35,0,
3590920412344,222,0,11.3,0,
3590941000841,63,0,0,0.1,
3592394555749,753,0.74015748,0,10.1,
3592620000111,719,0.354330709,4,13,
3592620000128,1376,0.748031496,0,28,
3592860018433,339,0.433070866,7.3,0,
3592860018617,711,2.4,1.8,11.5,
3592860040823,1690,0.393700787,11.6,0,
3593551172014,730,0.1,0,4,
3593551174971,2218,0.0748,25,28,
3593551175329,1830,0.0354,26,18,
3593551175374,1880,0.075,25,16,
3593551176340,2230,0.07480315,25,28,
3595120000957,1006,0.003937008,37,0.5,
3595120003224,1054,0.035433071,48.1,1.5,
3595120003231,1290,0.007874016,59.2,0.6,
3595120005280,1006,0.003937008,37,0.5,
3595120005310,1150,0.015748031,40.5,0,
3595180301056,2372,0.11023622,51.4,35.3,
3595801321081,9.8,0,0.3,0,
3595801901122,176,0,9.7,0,
3595801901146,94,0.015748031,5.3,0,
3595801901375,163,0,9.1,0,
3595890201141,1655,0.002,54,0.05,
3595894706789,1649,0.011811024,70.1,0,
3595930805063,1665,0.039370079,58.8,10.7,
3595930805452,2630,0.590551181,6.1,53.5,
3596204791211,8,0.002,0.1,0.1,
3596580004127,3000,0.787401575,0.4,80.5,
3596580005407,3081,0.078740157,0.6,82.5,
3596690103048,962,0.590551181,3,12.5,
3596690105042,790,0.590551181,6,7,
3596690109040,910,0.708661417,3,12,
3596690122094,774,0.393700787,1.5,9,
3596690122902,837,0.393700787,1.1,0,
3596690128041,782,0.61023622,3.5,8.2,
3596690128096,841,0.669291339,3.7,9.1,
3596690135049,780,0.748031496,3,8,
3596690136046,800,0.590551181,3,8,
3596690137043,780,0.708661417,3.5,8,
3596690140043,840,0.688976378,3,9,
3596690143044,1280,0.7,3.5,19,
3596690147042,825,0.452755906,3.5,9,
3596690240040,985,0.551181102,3.5,14,
3596690260048,950,0.787401575,0,12,
3596690266040,1380,0.748031496,6.5,20,
3596690268044,1281,0.787401575,23,18,
3596690271037,1440,0.905511811,2,23,
